HackID,HackCounty,Gender,Race,Ethnicity
27189487,6834,Male,White,N= Not Hispanic Origin
27190264,6834,Female,Black/African American,N= Not Hispanic Origin
27190597,6834,Male,Other,"H= Hispanic, Other"
27191115,6834,Female,Unknown,U= Unknown
27192003,6834,Male,Black/African American,U= Unknown
27193964,6834,Male,White,"H= Hispanic, Other"
27194149,6834,Male,Black/African American,U= Unknown
27194371,6834,Male,Black/African American,N= Not Hispanic Origin
27194593,6834,Female,Black/African American,N= Not Hispanic Origin
27195703,6834,Female,Black/African American,U= Unknown
27196887,6834,Female,White,N= Not Hispanic Origin
27198145,6834,Female,Other,"H= Hispanic, Other"
27201142,6834,Female,Black/African American,N= Not Hispanic Origin
27201882,6834,Female,Unknown,U= Unknown
27205101,6834,Female,Other,"M=  Hispanic, Mexican American"
27205360,6834,Male,Black/African American,U= Unknown
27205989,6834,Male,Black/African American,N= Not Hispanic Origin
27206322,6834,Female,White,N= Not Hispanic Origin
27207173,6834,Female,Black/African American,U= Unknown
27207432,6834,Female,Black/African American,U= Unknown
27207691,6834,Female,Black/African American,N= Not Hispanic Origin
27207765,6834,Female,White,U= Unknown
27209023,6834,Female,Black/African American,N= Not Hispanic Origin
27209467,6834,Female,Asian,U= Unknown
27211280,6834,Male,White,U= Unknown
27212797,6834,Female,Black/African American,N= Not Hispanic Origin
27213278,6834,Female,Black/African American,U= Unknown
27213389,6834,Male,Black/African American,N= Not Hispanic Origin
27214018,6834,Male,Black/African American,N= Not Hispanic Origin
27214055,6834,Female,Other,"H= Hispanic, Other"
27215165,6834,Male,Black/African American,N= Not Hispanic Origin
27215313,6834,Female,White,N= Not Hispanic Origin
27216904,6834,Male,White,N= Not Hispanic Origin
27219346,6834,Male,Unknown,N= Not Hispanic Origin
27220678,6834,Female,Black/African American,N= Not Hispanic Origin
27221048,6834,Female,Black/African American,N= Not Hispanic Origin
27222454,6834,Female,Black/African American,N= Not Hispanic Origin
27223009,6834,Female,White,N= Not Hispanic Origin
27226746,6834,Female,White,N= Not Hispanic Origin
27226931,6834,Male,Black/African American,N= Not Hispanic Origin
27227338,6834,Male,White,N= Not Hispanic Origin
27228226,6834,Male,White,N= Not Hispanic Origin
27231149,6834,Female,White,N= Not Hispanic Origin
27231889,6834,Female,Black/African American,N= Not Hispanic Origin
27232777,6834,Female,White,N= Not Hispanic Origin
27233295,6834,Male,Black/African American,N= Not Hispanic Origin
27233406,6834,Female,Black/African American,"P= Hispanic, Puerto Rican"
27234146,6834,Female,White,N= Not Hispanic Origin
27234442,6834,Male,Black/African American,N= Not Hispanic Origin
27234516,6834,Male,Black/African American,N= Not Hispanic Origin
27234812,6834,Female,Black/African American,N= Not Hispanic Origin
27235108,6834,Male,Black/African American,N= Not Hispanic Origin
27236107,6834,Female,White,N= Not Hispanic Origin
27236329,6834,Male,Black/African American,N= Not Hispanic Origin
27237661,6834,Female,White,N= Not Hispanic Origin
27238697,6834,Female,White,N= Not Hispanic Origin
27240510,6834,Male,Black/African American,N= Not Hispanic Origin
27240695,6834,Male,Other,N= Not Hispanic Origin
27240954,6834,Female,Black/African American,N= Not Hispanic Origin
27241102,6834,Female,Black/African American,N= Not Hispanic Origin
27242730,6834,Male,Black/African American,N= Not Hispanic Origin
27243877,6834,Male,Unknown,N= Not Hispanic Origin
27243914,6834,Male,Unknown,N= Not Hispanic Origin
27243951,6834,Male,Unknown,N= Not Hispanic Origin
27246097,6834,Female,White,N= Not Hispanic Origin
27246134,6834,Female,White,N= Not Hispanic Origin
27246430,6834,Male,Black/African American,N= Not Hispanic Origin
27249057,6834,Male,White,N= Not Hispanic Origin
27249908,6834,Female,Black/African American,N= Not Hispanic Origin
27250278,6834,Female,Unknown,N= Not Hispanic Origin
27250944,6834,Female,Unknown,N= Not Hispanic Origin
27251684,6834,Female,White,N= Not Hispanic Origin
27252054,6834,Female,White,N= Not Hispanic Origin
27252461,6834,Male,Black/African American,N= Not Hispanic Origin
27254274,6834,Female,Black/African American,N= Not Hispanic Origin
27254311,6834,Male,Black/African American,N= Not Hispanic Origin
27254459,6834,Female,White,N= Not Hispanic Origin
27254866,6834,Female,Black/African American,N= Not Hispanic Origin
27255014,6834,Male,Black/African American,N= Not Hispanic Origin
27255939,6834,Female,White,N= Not Hispanic Origin
27256642,6834,Female,White,N= Not Hispanic Origin
27256716,6834,Male,Black/African American,N= Not Hispanic Origin
27257123,6834,Female,White,N= Not Hispanic Origin
27257160,6834,Male,American Indian/Native American,N= Not Hispanic Origin
27258122,6834,Female,Black/African American,N= Not Hispanic Origin
27260009,6834,Male,Black/African American,N= Not Hispanic Origin
27264412,6834,Female,White,N= Not Hispanic Origin
27265337,6834,Female,Unknown,N= Not Hispanic Origin
27265522,6834,Male,Black/African American,N= Not Hispanic Origin
27266299,6834,Male,White,N= Not Hispanic Origin
27273551,6834,Female,White,N= Not Hispanic Origin
27274143,6834,Female,White,N= Not Hispanic Origin
27274957,6834,Female,White,N= Not Hispanic Origin
27275290,6834,Female,White,N= Not Hispanic Origin
27275438,6834,Female,Unknown,N= Not Hispanic Origin
27275586,6834,Male,White,N= Not Hispanic Origin
27276104,6834,Female,White,N= Not Hispanic Origin
27277584,6834,Male,Multiracial,N= Not Hispanic Origin
27278213,6834,Male,White,N= Not Hispanic Origin
27279101,6834,Female,Black/African American,N= Not Hispanic Origin
27279545,6834,Male,White,N= Not Hispanic Origin
27280248,6834,Male,Black/African American,N= Not Hispanic Origin
27283726,6834,Female,Black/African American,N= Not Hispanic Origin
27285243,6834,Female,Black/African American,N= Not Hispanic Origin
27288462,6834,Female,White,N= Not Hispanic Origin
27288536,6834,Female,Black/African American,N= Not Hispanic Origin
27290312,6834,Male,White,N= Not Hispanic Origin
27290534,6834,Male,Black/African American,N= Not Hispanic Origin
27290756,6834,Female,White,N= Not Hispanic Origin
27290793,6834,Female,White,N= Not Hispanic Origin
27291200,6834,Female,White,N= Not Hispanic Origin
27291237,6834,Male,Black/African American,N= Not Hispanic Origin
27292717,6834,Female,White,N= Not Hispanic Origin
27293642,6834,Female,Black/African American,N= Not Hispanic Origin
27293938,6834,Female,Black/African American,N= Not Hispanic Origin
27295270,6834,Female,Black/African American,N= Not Hispanic Origin
27295862,6834,Female,Black/African American,N= Not Hispanic Origin
27296861,6834,Female,Black/African American,N= Not Hispanic Origin
27297157,6834,Female,White,N= Not Hispanic Origin
27298082,6834,Female,Black/African American,N= Not Hispanic Origin
27300228,134,Female,Black/African American,N= Not Hispanic Origin
27300746,6834,Male,White,N= Not Hispanic Origin
27302633,6834,Female,Black/African American,N= Not Hispanic Origin
27304002,6834,Female,White,N= Not Hispanic Origin
27305297,6834,Male,Black/African American,N= Not Hispanic Origin
27305593,6834,Female,Black/African American,N= Not Hispanic Origin
27306666,6834,Male,White,N= Not Hispanic Origin
27306999,6834,Female,Black/African American,N= Not Hispanic Origin
27307591,6834,Male,Other,N= Not Hispanic Origin
27307739,6834,Female,White,N= Not Hispanic Origin
27312734,6834,Male,Unknown,N= Not Hispanic Origin
27312771,6834,Male,Black/African American,N= Not Hispanic Origin
27312808,6834,Female,White,N= Not Hispanic Origin
27316804,6834,Male,Black/African American,N= Not Hispanic Origin
27319098,6834,Male,Black/African American,N= Not Hispanic Origin
27319394,6834,Female,Unknown,N= Not Hispanic Origin
27320874,6834,Female,White,N= Not Hispanic Origin
27320985,6834,Male,Black/African American,N= Not Hispanic Origin
27327127,6834,Male,White,N= Not Hispanic Origin
27328533,6834,Female,Other,"H= Hispanic, Other"
27335933,6834,Male,White,N= Not Hispanic Origin
27344961,6834,Male,White,N= Not Hispanic Origin
27346367,6834,Male,White,N= Not Hispanic Origin
27347736,6834,Male,Black/African American,N= Not Hispanic Origin
27352065,6834,Female,Unknown,N= Not Hispanic Origin
27353915,6834,Male,Black/African American,N= Not Hispanic Origin
27355099,6834,Female,White,N= Not Hispanic Origin
27355654,6834,Female,Black/African American,N= Not Hispanic Origin
27356653,6834,Female,Black/African American,N= Not Hispanic Origin
27358133,6834,Female,White,N= Not Hispanic Origin
27362758,6834,Female,Black/African American,N= Not Hispanic Origin
27364386,6834,Male,Black/African American,N= Not Hispanic Origin
27364904,6834,Female,White,N= Not Hispanic Origin
27366088,6834,Male,Unknown,N= Not Hispanic Origin
27366236,6834,Female,White,N= Not Hispanic Origin
27366532,6834,Male,White,N= Not Hispanic Origin
27367161,6834,Male,Black/African American,N= Not Hispanic Origin
27367494,6834,Female,White,N= Not Hispanic Origin
27367753,6834,Male,Black/African American,N= Not Hispanic Origin
27370491,6834,Female,Black/African American,N= Not Hispanic Origin
27371231,6834,Female,Multiracial,N= Not Hispanic Origin
27371379,6834,Female,White,N= Not Hispanic Origin
27374302,6834,Female,White,N= Not Hispanic Origin
27374783,6834,Male,Unknown,N= Not Hispanic Origin
27374931,6834,Female,Black/African American,N= Not Hispanic Origin
27379001,6834,Male,Black/African American,N= Not Hispanic Origin
27385069,6834,Male,Black/African American,N= Not Hispanic Origin
27385291,6834,Female,Black/African American,N= Not Hispanic Origin
27389842,6834,Female,Black/African American,N= Not Hispanic Origin
27390397,6834,Female,Black/African American,N= Not Hispanic Origin
27392654,6834,Male,Black/African American,N= Not Hispanic Origin
27393172,268,Female,Unknown,N= Not Hispanic Origin
27393209,6834,Female,Black/African American,N= Not Hispanic Origin
27394134,6834,Male,White,N= Not Hispanic Origin
27394800,6834,Female,Black/African American,N= Not Hispanic Origin
27395318,6834,Female,Black/African American,N= Not Hispanic Origin
27396317,6834,Female,Black/African American,N= Not Hispanic Origin
27396576,6834,Male,Black/African American,N= Not Hispanic Origin
27397686,6834,Male,White,N= Not Hispanic Origin
27400276,6834,Male,Black/African American,N= Not Hispanic Origin
27400942,6834,Female,Black/African American,N= Not Hispanic Origin
27402274,6834,Male,Black/African American,N= Not Hispanic Origin
27402570,6834,Male,White,N= Not Hispanic Origin
27402681,6834,Male,Black/African American,N= Not Hispanic Origin
27403310,6834,Female,White,N= Not Hispanic Origin
27405086,6834,Female,Black/African American,N= Not Hispanic Origin
27409452,6834,Male,White,N= Not Hispanic Origin
27409489,6834,Male,White,N= Not Hispanic Origin
27411080,6834,Female,Unknown,N= Not Hispanic Origin
27412301,6834,Male,White,"H= Hispanic, Other"
27413078,6834,Male,White,N= Not Hispanic Origin
27413337,6834,Male,White,N= Not Hispanic Origin
27414817,6834,Male,White,N= Not Hispanic Origin
27415927,6834,Male,White,N= Not Hispanic Origin
27416149,6834,Male,White,N= Not Hispanic Origin
27416704,6834,Female,Other,N= Not Hispanic Origin
27417777,6834,Male,Black/African American,N= Not Hispanic Origin
27418073,6834,Male,Black/African American,N= Not Hispanic Origin
27418554,6834,Female,White,N= Not Hispanic Origin
27421033,6834,Female,White,N= Not Hispanic Origin
27421292,6834,Female,Black/African American,N= Not Hispanic Origin
27421588,0,Female,White,N= Not Hispanic Origin
27421847,6834,Female,White,N= Not Hispanic Origin
27422365,6834,Female,Black/African American,N= Not Hispanic Origin
27422439,6834,Female,Black/African American,N= Not Hispanic Origin
27424881,6834,Female,White,N= Not Hispanic Origin
27426324,6834,Female,Black/African American,N= Not Hispanic Origin
27426953,6834,Female,White,N= Not Hispanic Origin
27427915,6834,Female,White,N= Not Hispanic Origin
27428248,6834,Male,White,N= Not Hispanic Origin
27429358,6834,Male,Black/African American,U= Unknown
27429506,6834,Male,Black/African American,N= Not Hispanic Origin
27430468,6834,Female,Black/African American,N= Not Hispanic Origin
27432984,6834,Male,White,N= Not Hispanic Origin
27433058,6834,Male,Black/African American,U= Unknown
27433206,6834,Female,Black/African American,N= Not Hispanic Origin
27433872,201,Male,White,N= Not Hispanic Origin
27435426,6834,Female,Black/African American,N= Not Hispanic Origin
27438978,6834,Male,Black/African American,N= Not Hispanic Origin
27439052,6834,Female,White,N= Not Hispanic Origin
27441272,6834,Male,Black/African American,N= Not Hispanic Origin
27442789,6834,Male,Black/African American,N= Not Hispanic Origin
27444010,6834,Female,Black/African American,U= Unknown
27444232,6834,Female,Black/African American,U= Unknown
27445194,6834,Female,White,N= Not Hispanic Origin
27446415,6834,Female,Black/African American,U= Unknown
27446970,6834,Female,White,N= Not Hispanic Origin
27448635,6834,Female,White,N= Not Hispanic Origin
27448857,6834,Male,Black/African American,N= Not Hispanic Origin
27448968,6834,Male,Black/African American,N= Not Hispanic Origin
27449486,6834,Male,Black/African American,N= Not Hispanic Origin
27450263,6834,Male,Black/African American,U= Unknown
27450596,6834,Male,Unknown,U= Unknown
27450892,6834,Female,White,N= Not Hispanic Origin
27451077,6834,Female,Black/African American,U= Unknown
27451558,6834,Female,Black/African American,N= Not Hispanic Origin
27452705,6834,Male,Black/African American,N= Not Hispanic Origin
27453260,6834,Male,Black/African American,N= Not Hispanic Origin
27455850,6834,Male,Black/African American,U= Unknown
27457922,6834,Female,White,N= Not Hispanic Origin
27458033,6834,Female,Black/African American,N= Not Hispanic Origin
27459217,6834,Male,Black/African American,N= Not Hispanic Origin
27462214,6834,Male,Black/African American,U= Unknown
27464545,6834,Female,Black/African American,N= Not Hispanic Origin
27465544,6834,Female,Black/African American,N= Not Hispanic Origin
27465618,6834,Male,Black/African American,U= Unknown
27466691,6834,Female,Black/African American,U= Unknown
27467579,6834,Male,Unknown,U= Unknown
27467764,6834,Male,Black/African American,N= Not Hispanic Origin
27468208,6834,Male,Black/African American,U= Unknown
27470909,6834,Male,Black/African American,N= Not Hispanic Origin
27471797,6834,Female,White,"M=  Hispanic, Mexican American"
27471834,6834,Female,Black/African American,U= Unknown
27474831,6834,Female,Black/African American,N= Not Hispanic Origin
27474905,6834,Female,White,U= Unknown
27475090,6834,Female,Unknown,U= Unknown
27475719,6834,Female,Black/African American,"H= Hispanic, Other"
27475978,6834,Female,Black/African American,N= Not Hispanic Origin
27476200,6834,Male,Other,"H= Hispanic, Other"
27477458,6834,Male,Black/African American,N= Not Hispanic Origin
27477606,6834,Male,Black/African American,U= Unknown
27478124,0,Female,Black/African American,N= Not Hispanic Origin
27480455,6834,Female,White,N= Not Hispanic Origin
27481343,6834,Female,Black/African American,N= Not Hispanic Origin
27481380,6834,Female,White,N= Not Hispanic Origin
27481639,6834,Male,Black/African American,N= Not Hispanic Origin
27484340,6834,Female,Other,N= Not Hispanic Origin
27485117,6834,Female,Asian,U= Unknown
27487226,6834,Male,Black/African American,N= Not Hispanic Origin
27487892,6834,Female,Unknown,U= Unknown
27488817,6834,Female,Black/African American,U= Unknown
27489076,6834,Male,Black/African American,U= Unknown
27490815,6834,Male,White,"M=  Hispanic, Mexican American"
27491703,6834,Female,White,N= Not Hispanic Origin
27491888,6834,Female,Unknown,U= Unknown
27492369,6834,Male,White,N= Not Hispanic Origin
27492813,6834,Female,White,N= Not Hispanic Origin
27492998,6834,Male,Black/African American,N= Not Hispanic Origin
27493146,6834,Female,Black/African American,U= Unknown
27494108,6834,Female,White,N= Not Hispanic Origin
27494478,6834,Female,Black/African American,N= Not Hispanic Origin
27496513,6834,Male,Black/African American,N= Not Hispanic Origin
27497031,6834,Male,Black/African American,U= Unknown
27498918,6834,Female,Black/African American,N= Not Hispanic Origin
27498955,6834,Male,Black/African American,N= Not Hispanic Origin
27499029,6834,Female,Unknown,U= Unknown
27499214,6834,Female,White,N= Not Hispanic Origin
27500583,6834,Male,Black/African American,N= Not Hispanic Origin
27500990,6834,Female,Unknown,U= Unknown
27503025,6834,Female,Black/African American,N= Not Hispanic Origin
27503543,6834,Female,Black/African American,N= Not Hispanic Origin
27503728,6834,Female,Black/African American,N= Not Hispanic Origin
27504431,6834,Male,White,U= Unknown
27505060,6834,Male,White,U= Unknown
27505393,6834,Female,Black/African American,U= Unknown
27505726,6834,Female,White,N= Not Hispanic Origin
27507354,6834,Female,Unknown,U= Unknown
27507465,6834,Male,Black/African American,U= Unknown
27507502,6834,Female,White,U= Unknown
27507687,6834,Female,White,N= Not Hispanic Origin
27507983,6834,Male,Black/African American,N= Not Hispanic Origin
27509056,6834,Male,Black/African American,U= Unknown
27509241,6834,Male,Black/African American,"H= Hispanic, Other"
27509500,6834,Male,Asian,N= Not Hispanic Origin
27509870,6834,Female,Black/African American,U= Unknown
27510018,6834,Female,Black/African American,N= Not Hispanic Origin
27510055,6834,Female,Black/African American,U= Unknown
27510092,6834,Female,White,N= Not Hispanic Origin
27510314,6834,Male,Black/African American,U= Unknown
27510462,6834,Male,Black/African American,U= Unknown
27512682,6834,Female,Black/African American,N= Not Hispanic Origin
27513903,6834,Male,White,N= Not Hispanic Origin
27514273,6834,Male,White,N= Not Hispanic Origin
27515013,6834,Female,Black/African American,N= Not Hispanic Origin
27515975,6834,Female,White,N= Not Hispanic Origin
27517048,6834,Female,Unknown,U= Unknown
27518972,6834,Male,American Indian/Native American,N= Not Hispanic Origin
27519453,6834,Female,Unknown,U= Unknown
27519638,6834,Male,Black/African American,U= Unknown
27519823,6834,Female,Black/African American,N= Not Hispanic Origin
27520267,6834,Male,Black/African American,U= Unknown
27520933,6834,Female,Black/African American,U= Unknown
27521784,6834,Female,Black/African American,"P= Hispanic, Puerto Rican"
27521821,6834,Male,Black/African American,N= Not Hispanic Origin
27522006,6834,Male,Black/African American,N= Not Hispanic Origin
27522709,6834,Female,Other,N= Not Hispanic Origin
27522783,6834,Female,Black/African American,U= Unknown
27522820,6834,Female,Black/African American,"H= Hispanic, Other"
27523042,6834,Male,Black/African American,N= Not Hispanic Origin
27524707,6834,Male,White,N= Not Hispanic Origin
27524744,6834,Male,Black/African American,N= Not Hispanic Origin
27524781,6834,Female,Black/African American,N= Not Hispanic Origin
27525558,6834,Male,Black/African American,U= Unknown
27526446,6834,Female,White,N= Not Hispanic Origin
27527223,6834,Male,Other,"H= Hispanic, Other"
27527260,6834,Male,Other,"H= Hispanic, Other"
27527408,6834,Female,White,N= Not Hispanic Origin
27527593,6834,Male,Black/African American,U= Unknown
27527815,6834,Male,Black/African American,N= Not Hispanic Origin
27528666,6834,Female,Black/African American,N= Not Hispanic Origin
27529739,6834,Male,Black/African American,N= Not Hispanic Origin
27529776,6834,Female,White,N= Not Hispanic Origin
27531071,6834,Male,Black/African American,N= Not Hispanic Origin
27531515,6834,Male,White,N= Not Hispanic Origin
27531700,6834,Male,Black/African American,"H= Hispanic, Other"
27532033,6834,Male,White,"M=  Hispanic, Mexican American"
27533994,6834,Male,Other,"H= Hispanic, Other"
27534105,6834,Male,White,"H= Hispanic, Other"
27534401,6834,Female,Black/African American,"P= Hispanic, Puerto Rican"
27535474,6834,Male,White,N= Not Hispanic Origin
27536177,6834,Female,White,N= Not Hispanic Origin
27538804,6834,Female,Other,"M=  Hispanic, Mexican American"
27538841,6834,Male,Black/African American,N= Not Hispanic Origin
27539840,6834,Female,Black/African American,N= Not Hispanic Origin
27539988,6834,Female,White,N= Not Hispanic Origin
27540506,6834,Male,White,N= Not Hispanic Origin
27540876,6834,Male,Other,"M=  Hispanic, Mexican American"
27541875,6834,Male,Black/African American,N= Not Hispanic Origin
27541949,6834,Male,Other,N= Not Hispanic Origin
27542763,6834,Male,Black/African American,N= Not Hispanic Origin
27543429,6834,Female,Black/African American,N= Not Hispanic Origin
27544132,6834,Female,White,N= Not Hispanic Origin
27545575,6834,Female,White,N= Not Hispanic Origin
27546278,6834,Male,White,N= Not Hispanic Origin
27546981,6834,Male,Black/African American,N= Not Hispanic Origin
27547055,6834,Female,Black/African American,N= Not Hispanic Origin
27547129,6834,Male,Black/African American,N= Not Hispanic Origin
27547351,6834,Female,Black/African American,N= Not Hispanic Origin
27548017,6834,Male,White,N= Not Hispanic Origin
27548054,6834,Male,Black/African American,N= Not Hispanic Origin
27548572,6834,Male,White,N= Not Hispanic Origin
27548757,6834,Male,Other,"H= Hispanic, Other"
27550163,6834,Male,Black/African American,N= Not Hispanic Origin
27550607,6834,Male,Black/African American,N= Not Hispanic Origin
27552679,6834,Male,Other,"H= Hispanic, Other"
27552901,6834,Male,White,N= Not Hispanic Origin
27553197,6834,Male,Black/African American,N= Not Hispanic Origin
27553234,6834,Male,Black/African American,N= Not Hispanic Origin
27553863,6834,Female,Black/African American,N= Not Hispanic Origin
27554751,6834,Male,White,N= Not Hispanic Origin
27554973,6834,Female,Black/African American,N= Not Hispanic Origin
27555306,6834,Female,Black/African American,N= Not Hispanic Origin
27555861,6834,Female,White,N= Not Hispanic Origin
27556009,6834,Female,Black/African American,N= Not Hispanic Origin
27556342,6834,Female,White,"M=  Hispanic, Mexican American"
27556379,6834,Female,Black/African American,N= Not Hispanic Origin
27556971,6834,Male,White,N= Not Hispanic Origin
27557859,6834,Female,Black/African American,N= Not Hispanic Origin
27558599,6834,Male,White,"M=  Hispanic, Mexican American"
27558710,6834,Male,Black/African American,N= Not Hispanic Origin
27559339,6834,Female,Black/African American,N= Not Hispanic Origin
27559487,6834,Male,Black/African American,N= Not Hispanic Origin
27561189,6834,Female,Black/African American,N= Not Hispanic Origin
27561596,6834,Male,White,"M=  Hispanic, Mexican American"
27563002,6834,Male,Black/African American,N= Not Hispanic Origin
27565074,6834,Female,White,"M=  Hispanic, Mexican American"
27565222,6834,Female,Black/African American,N= Not Hispanic Origin
27565740,6834,Male,Unknown,N= Not Hispanic Origin
27566554,6834,Female,Black/African American,N= Not Hispanic Origin
27567035,6834,Female,White,"P= Hispanic, Puerto Rican"
27568737,6834,Female,Unknown,N= Not Hispanic Origin
27568959,6834,Male,Unknown,N= Not Hispanic Origin
27570069,6834,Female,Black/African American,N= Not Hispanic Origin
27570661,6834,Male,Black/African American,N= Not Hispanic Origin
27570920,335,Male,White,N= Not Hispanic Origin
27570994,6834,Female,White,N= Not Hispanic Origin
27571253,6834,Male,Black/African American,N= Not Hispanic Origin
27571327,6834,Female,Black/African American,N= Not Hispanic Origin
27571438,6834,Male,Black/African American,N= Not Hispanic Origin
27572030,6834,Female,White,N= Not Hispanic Origin
27572437,6834,Male,Black/African American,N= Not Hispanic Origin
27572548,6834,Female,Black/African American,N= Not Hispanic Origin
27572659,6834,Female,Black/African American,N= Not Hispanic Origin
27573362,6834,Female,Black/African American,N= Not Hispanic Origin
27574361,6834,Female,White,N= Not Hispanic Origin
27574398,6834,Female,Black/African American,N= Not Hispanic Origin
27576729,6834,Male,White,N= Not Hispanic Origin
27577136,6834,Male,Asian,N= Not Hispanic Origin
27577728,6834,Female,Black/African American,N= Not Hispanic Origin
27578394,6834,Male,Black/African American,N= Not Hispanic Origin
27578912,6834,Female,Black/African American,N= Not Hispanic Origin
27579134,6834,Male,Black/African American,N= Not Hispanic Origin
27580170,0,Male,Black/African American,N= Not Hispanic Origin
27580540,6834,Female,Black/African American,N= Not Hispanic Origin
27581169,6834,Female,Multiracial,N= Not Hispanic Origin
27581317,6834,Male,White,"M=  Hispanic, Mexican American"
27581428,6834,Female,Black/African American,N= Not Hispanic Origin
27582575,6834,Female,White,N= Not Hispanic Origin
27583426,6834,Female,Black/African American,N= Not Hispanic Origin
27583907,6834,Male,Black/African American,N= Not Hispanic Origin
27583981,6834,Female,White,N= Not Hispanic Origin
27585572,6834,Female,Black/African American,N= Not Hispanic Origin
27585868,6834,Female,Black/African American,N= Not Hispanic Origin
27587718,6834,Female,White,"M=  Hispanic, Mexican American"
27588310,6834,Female,Black/African American,N= Not Hispanic Origin
27589235,6834,Male,White,N= Not Hispanic Origin
27589420,6834,Male,Multiracial,N= Not Hispanic Origin
27589753,6834,Female,Unknown,N= Not Hispanic Origin
27590345,6834,Male,White,N= Not Hispanic Origin
27591048,6834,Male,Black/African American,N= Not Hispanic Origin
27592195,6834,Male,White,N= Not Hispanic Origin
27592306,6834,Female,Black/African American,N= Not Hispanic Origin
27593823,6834,Female,Black/African American,N= Not Hispanic Origin
27593971,6834,Female,Black/African American,N= Not Hispanic Origin
27594045,6834,Male,Black/African American,N= Not Hispanic Origin
27594489,6834,Male,Black/African American,N= Not Hispanic Origin
27596746,6834,Male,Black/African American,N= Not Hispanic Origin
27597708,6834,Male,Black/African American,N= Not Hispanic Origin
27598411,6834,Male,White,N= Not Hispanic Origin
27598448,6834,Female,Black/African American,N= Not Hispanic Origin
27598559,6834,Male,Black/African American,N= Not Hispanic Origin
27599262,6834,Male,White,N= Not Hispanic Origin
27600335,6834,Male,Black/African American,N= Not Hispanic Origin
27600557,6834,Female,Black/African American,N= Not Hispanic Origin
27601112,6834,Female,White,U= Unknown
27601445,6834,Female,White,N= Not Hispanic Origin
27602222,6834,Female,White,N= Not Hispanic Origin
27603591,6834,Female,Black/African American,N= Not Hispanic Origin
27605034,6834,Female,White,N= Not Hispanic Origin
27605108,6834,Female,White,N= Not Hispanic Origin
27605182,6834,Female,Black/African American,N= Not Hispanic Origin
27606070,6834,Male,Black/African American,N= Not Hispanic Origin
27606329,6834,Female,White,N= Not Hispanic Origin
27606366,6834,Female,Multiracial,"H= Hispanic, Other"
27607180,6834,Male,White,N= Not Hispanic Origin
27607772,6834,Male,White,"H= Hispanic, Other"
27607883,6834,Female,Black/African American,N= Not Hispanic Origin
27608216,6834,Male,White,N= Not Hispanic Origin
27609178,6834,Male,White,N= Not Hispanic Origin
27609400,6834,Female,Black/African American,N= Not Hispanic Origin
27610658,0,Male,White,N= Not Hispanic Origin
27611805,6834,Male,Black/African American,N= Not Hispanic Origin
27613248,6834,Female,Black/African American,N= Not Hispanic Origin
27615283,6834,Male,Black/African American,N= Not Hispanic Origin
27616171,6834,Female,Black/African American,N= Not Hispanic Origin
27616208,6834,Female,Black/African American,N= Not Hispanic Origin
27616319,6834,Male,Black/African American,N= Not Hispanic Origin
27616948,6834,Male,Black/African American,N= Not Hispanic Origin
27617540,6834,Female,Black/African American,N= Not Hispanic Origin
27619168,6834,Female,Black/African American,N= Not Hispanic Origin
27620204,6834,Male,Black/African American,N= Not Hispanic Origin
27620648,6834,Male,White,N= Not Hispanic Origin
27622128,6834,Male,Black/African American,N= Not Hispanic Origin
27624274,6834,Female,Black/African American,N= Not Hispanic Origin
27624866,6834,Male,Black/African American,N= Not Hispanic Origin
27625606,6834,Female,Black/African American,N= Not Hispanic Origin
27626087,6834,Female,White,"P= Hispanic, Puerto Rican"
27626346,6834,Female,Black/African American,N= Not Hispanic Origin
27626642,0,Female,Black/African American,N= Not Hispanic Origin
27627789,6834,Male,White,N= Not Hispanic Origin
27627826,6834,Female,Black/African American,N= Not Hispanic Origin
27628455,6834,Male,Other,N= Not Hispanic Origin
27630046,6834,Female,White,N= Not Hispanic Origin
27631711,6834,Male,Black/African American,N= Not Hispanic Origin
27632451,6834,Male,Black/African American,N= Not Hispanic Origin
27632710,6834,Male,Black/African American,N= Not Hispanic Origin
27633339,6834,Female,Black/African American,N= Not Hispanic Origin
27635152,6834,Female,Black/African American,N= Not Hispanic Origin
27635300,6834,Male,White,N= Not Hispanic Origin
27635337,6834,Female,Black/African American,N= Not Hispanic Origin
27635855,6834,Male,Black/African American,N= Not Hispanic Origin
27636151,6834,Female,White,"H= Hispanic, Other"
27636595,6834,Female,Black/African American,N= Not Hispanic Origin
27638223,6834,Male,Black/African American,N= Not Hispanic Origin
27638260,6834,Female,Black/African American,N= Not Hispanic Origin
27638852,6834,Female,White,N= Not Hispanic Origin
27639000,0,Female,Black/African American,N= Not Hispanic Origin
27639333,6834,Female,White,N= Not Hispanic Origin
27639370,6834,Female,White,N= Not Hispanic Origin
27639777,6834,Male,Black/African American,N= Not Hispanic Origin
27640036,6834,Female,Black/African American,N= Not Hispanic Origin
27640184,6834,Female,White,N= Not Hispanic Origin
27641997,6834,Female,Black/African American,N= Not Hispanic Origin
27642552,6834,Female,White,N= Not Hispanic Origin
27644365,6834,Male,Black/African American,N= Not Hispanic Origin
27644661,6834,Female,Black/African American,N= Not Hispanic Origin
27648620,6834,Female,White,N= Not Hispanic Origin
27649582,6834,Female,Black/African American,N= Not Hispanic Origin
